Iteration,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Mean Luminance,Luminance Variance,Bright Pixel Ratio,Epsilon
1380,5,BSDF Heavy,0,High,2,High,2,14.9613,3425,0.109927,0.1
1381,5,BSDF Heavy,0,High,2,High,2,14.7234,3372.64,0.109257,0.1
1382,5,BSDF Heavy,0,High,2,High,2,14.859,3402.86,0.11012,0.1
1383,5,BSDF Heavy,0,High,2,High,2,14.9399,3419.27,0.110181,0.1
1384,5,BSDF Heavy,0,High,2,High,2,14.8523,3401.99,0.109485,0.1
1385,5,BSDF Heavy,0,High,2,High,2,14.8822,3405.49,0.110368,0.1
1386,5,BSDF Heavy,0,High,2,High,2,14.9247,3419.13,0.109954,0.1
1387,5,BSDF Heavy,0,High,2,High,2,14.7856,3384.39,0.110081,0.1
1388,5,BSDF Heavy,0,High,2,High,2,14.8523,3397.46,0.109971,0.1
1389,5,BSDF Heavy,0,High,2,High,2,14.8664,3403.23,0.109745,0.1
1390,5,BSDF Heavy,0,High,2,High,2,14.826,3392.91,0.10973,0.1
1391,5,BSDF Heavy,0,High,2,High,2,14.7801,3381.79,0.109932,0.1
1392,5,BSDF Heavy,0,High,2,High,2,14.9883,3431.22,0.110787,0.1
1393,5,BSDF Heavy,0,High,2,High,2,14.9134,3417.35,0.109622,0.1
1394,5,Light Heavy,2,High,2,Low,0,14.8554,3399.38,0.110247,0.1
1395,3,BSDF Heavy,-2,Low,0,High,2,3.92728,906.854,0.047066,0.1
1396,5,Balanced,1,High,2,Medium,1,14.8587,3401.42,0.109545,0.1
1397,4,BSDF Heavy,-1,Medium,1,High,2,8.6597,1981.32,0.0941339,0.1
1398,5,Light Heavy,2,High,2,Low,0,14.8781,3405.72,0.110208,0.1
1399,3,BSDF Heavy,-2,Low,0,High,2,3.97341,917.129,0.0470679,0.1
1400,5,BSDF Heavy,0,High,2,High,2,14.8149,3390.83,0.109975,0.1
1401,5,BSDF Heavy,0,High,2,High,2,14.9021,3413.64,0.109844,0.1
1402,5,BSDF Heavy,0,High,2,High,2,14.9168,3412.95,0.110116,0.1
1403,5,BSDF Heavy,0,High,2,High,2,14.8525,3401.24,0.109846,0.1
1404,5,BSDF Heavy,0,High,2,High,2,14.8511,3398.37,0.109948,0.1
1405,5,BSDF Heavy,0,High,2,High,2,14.9041,3411.01,0.110301,0.1
1406,5,BSDF Heavy,0,High,2,High,2,14.9594,3426.44,0.109917,0.1
1407,5,BSDF Heavy,0,High,2,High,2,14.9357,3415.57,0.110951,0.1
1408,5,BSDF Heavy,0,High,2,High,2,14.9445,3421.55,0.110098,0.1
1409,5,BSDF Heavy,0,High,2,High,2,14.8854,3410.59,0.110089,0.1
1410,5,BSDF Heavy,0,High,2,High,2,14.8874,3407.88,0.110066,0.1
1411,5,BSDF Heavy,0,High,2,High,2,14.7694,3381.37,0.109633,0.1
1412,5,BSDF Heavy,0,High,2,High,2,14.8352,3397.06,0.109726,0.1
1413,5,BSDF Heavy,0,High,2,High,2,15.0135,3432.43,0.110943,0.1
1414,5,BSDF Heavy,0,High,2,High,2,14.8425,3402.34,0.109236,0.1
1415,5,BSDF Heavy,0,High,2,High,2,14.8752,3405.66,0.109715,0.1
1416,5,BSDF Heavy,0,High,2,High,2,14.8396,3399.09,0.10968,0.1
1417,5,BSDF Heavy,0,High,2,High,2,14.9238,3415.58,0.11006,0.1
1418,5,BSDF Heavy,0,High,2,High,2,14.9246,3417.73,0.110044,0.1
1419,5,BSDF Heavy,0,High,2,High,2,14.9172,3413.41,0.110505,0.1
1420,5,BSDF Heavy,0,High,2,High,2,14.8852,3405.21,0.110376,0.1
1421,5,BSDF Heavy,0,High,2,High,2,14.8758,3407.06,0.109468,0.1
1422,5,BSDF Heavy,0,High,2,High,2,14.9202,3414.2,0.11059,0.1
1423,5,BSDF Heavy,0,High,2,High,2,14.9209,3414.33,0.109929,0.1
1424,5,BSDF Heavy,0,High,2,High,2,14.9259,3418.44,0.109639,0.1
1425,5,BSDF Heavy,0,High,2,High,2,14.7715,3382.42,0.109794,0.1
1426,5,BSDF Heavy,0,High,2,High,2,14.9078,3412.62,0.109742,0.1
1427,5,BSDF Heavy,0,High,2,High,2,14.8967,3410.75,0.109716,0.1
1428,5,BSDF Heavy,0,High,2,High,2,14.9807,3429.11,0.110183,0.1
1429,5,BSDF Heavy,0,High,2,High,2,14.7339,3375.87,0.109537,0.1
1430,5,Balanced,1,High,2,Medium,1,14.8573,3401.09,0.109915,0.1
1431,4,BSDF Heavy,-1,Medium,1,High,2,8.66388,1981.74,0.0944907,0.1
1432,5,Light Heavy,2,High,2,Low,0,14.8789,3407.78,0.109223,0.1
1433,3,BSDF Heavy,-2,Low,0,High,2,3.93386,908.726,0.047255,0.1
1434,5,Light Heavy,2,High,2,Low,0,14.8013,3389.55,0.109205,0.1
1435,3,BSDF Heavy,-2,Low,0,High,2,4.02976,932.398,0.0470988,0.1
1436,5,Light Heavy,2,High,2,Low,0,14.9421,3421.16,0.109871,0.1
1437,3,BSDF Heavy,-2,Low,0,High,2,3.95542,913.863,0.0470293,0.1
1438,5,Balanced,1,High,2,Medium,1,14.8711,3405.04,0.110268,0.1
1439,4,Light Heavy,1,Medium,1,Low,0,8.66875,1983.35,0.093912,0.1
1440,3,BSDF Heavy,-2,Low,0,High,2,3.92931,906.522,0.0469715,0.1
1441,5,Light Heavy,2,High,2,Low,0,14.9041,3411.82,0.109969,0.1
1442,3,BSDF Heavy,-2,Low,0,High,2,3.9857,920.351,0.0474228,0.1
1443,5,Balanced,1,High,2,Medium,1,14.8948,3410.18,0.109823,0.1
1444,4,BSDF Heavy,-1,Medium,1,High,2,8.67766,1984.5,0.0946894,0.1
1445,5,BSDF Heavy,0,High,2,High,2,14.7609,3378.52,0.109851,0.1
1446,5,BSDF Heavy,0,High,2,High,2,14.7454,3377.1,0.109678,0.1
1447,5,Light Heavy,2,High,2,Low,0,14.9571,3425.21,0.109491,0.1
1448,3,BSDF Heavy,-2,Low,0,High,2,3.9663,915.959,0.0469444,0.1
1449,5,BSDF Heavy,0,High,2,High,2,14.7698,3383.05,0.109666,0.1
1450,5,BSDF Heavy,0,High,2,High,2,14.9437,3420.89,0.110513,0.1
1451,5,BSDF Heavy,0,High,2,High,2,14.7471,3373.32,0.110133,0.1
1452,5,BSDF Heavy,0,High,2,High,2,14.8639,3402.69,0.109983,0.1
1453,5,BSDF Heavy,0,High,2,High,2,14.9135,3414.26,0.110264,0.1
1454,5,BSDF Heavy,0,High,2,High,2,14.8525,3400.11,0.109936,0.1
1455,5,BSDF Heavy,0,High,2,High,2,14.8658,3404.16,0.109483,0.1
1456,5,BSDF Heavy,0,High,2,High,2,14.9565,3424.51,0.109913,0.1
1457,5,BSDF Heavy,0,High,2,High,2,14.8585,3403.6,0.109678,0.1
1458,5,BSDF Heavy,0,High,2,High,2,14.8484,3399.04,0.109576,0.1
1459,5,BSDF Heavy,0,High,2,High,2,14.9632,3424.56,0.110561,0.1
1460,5,BSDF Heavy,0,High,2,High,2,14.8921,3410.62,0.109938,0.1
1461,5,BSDF Heavy,0,High,2,High,2,14.8728,3406.76,0.109936,0.1
1462,5,BSDF Heavy,0,High,2,High,2,14.9493,3423.27,0.110355,0.1
1463,5,BSDF Heavy,0,High,2,High,2,14.8269,3394.12,0.10989,0.1
1464,5,BSDF Heavy,0,High,2,High,2,14.8784,3407.82,0.10977,0.1
1465,5,BSDF Heavy,0,High,2,High,2,14.7933,3386.62,0.11017,0.1
1466,5,BSDF Heavy,0,High,2,High,2,14.8443,3397.79,0.109973,0.1
1467,5,BSDF Heavy,0,High,2,High,2,14.8608,3400.66,0.109724,0.1
1468,5,BSDF Heavy,0,High,2,High,2,14.9142,3412.21,0.1105,0.1
1469,5,BSDF Heavy,0,High,2,High,2,14.8795,3408.45,0.10974,0.1
1470,5,BSDF Heavy,0,High,2,High,2,14.8993,3412.29,0.109815,0.1
1471,5,BSDF Heavy,0,High,2,High,2,14.8697,3404.02,0.109888,0.1
1472,5,BSDF Heavy,0,High,2,High,2,14.6525,3358.91,0.108439,0.1
1473,5,BSDF Heavy,0,High,2,High,2,14.913,3413.85,0.110262,0.1
1474,5,BSDF Heavy,0,High,2,High,2,14.8859,3407.32,0.110588,0.1
1475,5,BSDF Heavy,0,High,2,High,2,14.9952,3432.94,0.110297,0.1
1476,5,BSDF Heavy,0,High,2,High,2,14.8734,3405.74,0.109549,0.1
1477,5,BSDF Heavy,0,High,2,High,2,14.7868,3386.86,0.109686,0.1
1478,5,BSDF Heavy,0,High,2,High,2,14.951,3421.84,0.110482,0.1
1479,5,BSDF Heavy,0,High,2,High,2,14.8372,3397.64,0.109865,0.1
1480,5,Balanced,1,High,2,Medium,1,14.826,3394.68,0.110125,0.1
1481,4,BSDF Heavy,-1,Medium,1,High,2,8.71451,1993.91,0.0949402,0.1
1482,5,BSDF Heavy,0,High,2,High,2,14.8945,3412.08,0.109743,0.1
1483,5,BSDF Heavy,0,High,2,High,2,14.863,3404.25,0.110127,0.1
1484,5,BSDF Heavy,0,High,2,High,2,14.8045,3390.42,0.109068,0.1
1485,5,BSDF Heavy,0,High,2,High,2,14.8568,3402.05,0.109869,0.1
1486,5,BSDF Heavy,0,High,2,High,2,14.799,3387.33,0.109959,0.1
1487,5,BSDF Heavy,0,High,2,High,2,14.9532,3424.19,0.109942,0.1
1488,5,BSDF Heavy,0,High,2,High,2,14.9403,3417.44,0.110552,0.1
1489,5,BSDF Heavy,0,High,2,High,2,14.8607,3403.41,0.110106,0.1
1490,5,BSDF Heavy,0,High,2,High,2,14.8407,3398.05,0.10972,0.1
1491,5,BSDF Heavy,0,High,2,High,2,14.8919,3410.51,0.1099,0.1
1492,5,BSDF Heavy,0,High,2,High,2,14.9224,3416.57,0.109923,0.1
1493,5,BSDF Heavy,0,High,2,High,2,14.8139,3390.25,0.110147,0.1
1494,5,BSDF Heavy,0,High,2,High,2,14.8956,3411.44,0.110106,0.1
1495,5,BSDF Heavy,0,High,2,High,2,14.8945,3408.94,0.110258,0.1
1496,5,BSDF Heavy,0,High,2,High,2,14.8953,3411.36,0.10983,0.1
1497,5,BSDF Heavy,0,High,2,High,2,14.8088,3391.13,0.109508,0.1
1498,5,BSDF Heavy,0,High,2,High,2,14.8983,3410.95,0.109946,0.1
1499,5,BSDF Heavy,0,High,2,High,2,14.8572,3401.68,0.109686,0.1
1500,5,BSDF Heavy,0,High,2,High,2,14.8859,3409.33,0.109882,0.1
1501,5,BSDF Heavy,0,High,2,High,2,14.9444,3419.88,0.110332,0.1
1502,5,BSDF Heavy,0,High,2,High,2,15.0129,3434.05,0.110498,0.1
1503,5,BSDF Heavy,0,High,2,High,2,14.8655,3402.64,0.109732,0.1
1504,5,BSDF Heavy,0,High,2,High,2,14.8126,3390.82,0.109938,0.1
1505,5,BSDF Heavy,0,High,2,High,2,14.8216,3393.84,0.109377,0.1
1506,5,BSDF Heavy,0,High,2,High,2,14.8714,3406.55,0.109666,0.1
1507,5,BSDF Heavy,0,High,2,High,2,14.8184,3395.88,0.109261,0.1
1508,5,BSDF Heavy,0,High,2,High,2,14.8919,3410.69,0.109626,0.1
1509,5,Balanced,1,High,2,Medium,1,14.9438,3422.44,0.110291,0.1
1510,4,BSDF Heavy,-1,Medium,1,High,2,8.78243,2009.15,0.0949074,0.1
1511,5,BSDF Heavy,0,High,2,High,2,14.8246,3393.02,0.109653,0.1
1512,5,BSDF Heavy,0,High,2,High,2,14.8781,3404.39,0.110272,0.1
1513,5,BSDF Heavy,0,High,2,High,2,14.7271,3373.32,0.109468,0.1
1514,5,BSDF Heavy,0,High,2,High,2,14.8642,3402.64,0.110336,0.1
1515,5,BSDF Heavy,0,High,2,High,2,14.949,3422.54,0.110351,0.1
1516,5,BSDF Heavy,0,High,2,High,2,14.8808,3407.11,0.109844,0.1
1517,5,BSDF Heavy,0,High,2,High,2,14.8592,3401.23,0.109431,0.1
1518,5,BSDF Heavy,0,High,2,High,2,14.9137,3411.64,0.110864,0.1
1519,5,BSDF Heavy,0,High,2,High,2,14.8213,3392.4,0.110322,0.1
1520,5,BSDF Heavy,0,High,2,High,2,14.8954,3411.58,0.109788,0.1
1521,5,BSDF Heavy,0,High,2,High,2,14.7968,3388.24,0.109317,0.1
1522,5,BSDF Heavy,0,High,2,High,2,14.7934,3386.45,0.109549,0.1
1523,5,BSDF Heavy,0,High,2,High,2,15.0028,3434.19,0.110372,0.1
1524,5,BSDF Heavy,0,High,2,High,2,14.8855,3403.66,0.110345,0.1
1525,5,BSDF Heavy,0,High,2,High,2,14.8643,3401.68,0.11027,0.1
1526,5,BSDF Heavy,0,High,2,High,2,14.8921,3410.72,0.110644,0.1
1527,5,BSDF Heavy,0,High,2,High,2,14.8461,3398.84,0.10995,0.1
1528,5,Light Heavy,2,High,2,Low,0,14.8245,3395.01,0.1094,0.1
1529,3,BSDF Heavy,-2,Low,0,High,2,3.90136,899.542,0.0474576,0.1
1530,5,Light Heavy,2,High,2,Low,0,14.9309,3417.28,0.110176,0.1
1531,3,BSDF Heavy,-2,Low,0,High,2,3.90539,901.165,0.0470718,0.1
1532,5,Balanced,1,High,2,Medium,1,14.7381,3374.38,0.109178,0.1
1533,4,BSDF Heavy,-1,Medium,1,High,2,8.60906,1968.74,0.0939757,0.1
1534,5,BSDF Heavy,0,High,2,High,2,14.8181,3392.14,0.110247,0.1
1535,5,BSDF Heavy,0,High,2,High,2,14.9092,3413.07,0.1101,0.1
1536,5,BSDF Heavy,0,High,2,High,2,14.8344,3394.23,0.110376,0.1
1537,5,BSDF Heavy,0,High,2,High,2,14.9946,3430.95,0.110293,0.1
1538,5,BSDF Heavy,0,High,2,High,2,14.8041,3389.98,0.109786,0.1
1539,5,BSDF Heavy,0,High,2,High,2,14.8762,3407.3,0.11044,0.1
1540,5,BSDF Heavy,0,High,2,High,2,14.8176,3394.29,0.109842,0.1
1541,5,BSDF Heavy,0,High,2,High,2,14.7747,3380.32,0.110068,0.1
1542,5,BSDF Heavy,0,High,2,High,2,14.8527,3398.9,0.110002,0.1
1543,5,BSDF Heavy,0,High,2,High,2,14.8376,3398.84,0.110083,0.1
1544,5,BSDF Heavy,0,High,2,High,2,14.9378,3421.44,0.110068,0.1
1545,5,BSDF Heavy,0,High,2,High,2,14.8972,3411.36,0.110195,0.1
1546,5,BSDF Heavy,0,High,2,High,2,14.9731,3427.27,0.110123,0.1
1547,5,BSDF Heavy,0,High,2,High,2,14.9177,3413.21,0.109921,0.1
1548,5,BSDF Heavy,0,High,2,High,2,14.8162,3391.27,0.109934,0.1
1549,5,BSDF Heavy,0,High,2,High,2,14.907,3414.31,0.109959,0.1
1550,5,BSDF Heavy,0,High,2,High,2,14.7764,3385.12,0.108769,0.1
1551,5,BSDF Heavy,0,High,2,High,2,14.8139,3391.61,0.109433,0.1
1552,5,BSDF Heavy,0,High,2,High,2,14.816,3389.87,0.109871,0.1
1553,5,BSDF Heavy,0,High,2,High,2,14.9163,3416.92,0.110363,0.1
1554,5,BSDF Heavy,0,High,2,High,2,14.8645,3404.82,0.109458,0.1
1555,5,BSDF Heavy,0,High,2,High,2,14.8211,3393.02,0.109363,0.1
1556,5,BSDF Heavy,0,High,2,High,2,14.7578,3380.56,0.109365,0.1
1557,5,BSDF Heavy,0,High,2,High,2,14.8796,3408.14,0.110133,0.1
1558,5,BSDF Heavy,0,High,2,High,2,14.77,3383.45,0.109007,0.1
1559,5,BSDF Heavy,0,High,2,High,2,15.0115,3434.05,0.110523,0.1
1560,5,BSDF Heavy,0,High,2,High,2,14.7768,3382.93,0.109878,0.1
1561,5,BSDF Heavy,0,High,2,High,2,14.9839,3430.41,0.110571,0.1
1562,5,BSDF Heavy,0,High,2,High,2,14.9267,3415.76,0.110687,0.1
1563,5,BSDF Heavy,0,High,2,High,2,15.0087,3430.27,0.111564,0.1
1564,5,BSDF Heavy,0,High,2,High,2,14.8856,3406.06,0.110345,0.1
1565,5,BSDF Heavy,0,High,2,High,2,14.8671,3402.64,0.110247,0.1
1566,5,BSDF Heavy,0,High,2,High,2,14.8705,3405.38,0.109805,0.1
1567,5,BSDF Heavy,0,High,2,High,2,15.068,3446.07,0.111113,0.1
1568,5,BSDF Heavy,0,High,2,High,2,14.9294,3416.85,0.110359,0.1
1569,5,BSDF Heavy,0,High,2,High,2,14.8508,3400.79,0.109794,0.1
1570,5,BSDF Heavy,0,High,2,High,2,15.0122,3435.81,0.110606,0.1
1571,5,BSDF Heavy,0,High,2,High,2,14.8409,3397.87,0.109614,0.1
1572,5,BSDF Heavy,0,High,2,High,2,14.95,3425.08,0.109888,0.1
1573,5,BSDF Heavy,0,High,2,High,2,14.8962,3406.38,0.110419,0.1
1574,5,BSDF Heavy,0,High,2,High,2,14.8263,3395.12,0.109853,0.1
1575,5,BSDF Heavy,0,High,2,High,2,14.8269,3395.66,0.109514,0.1
1576,5,BSDF Heavy,0,High,2,High,2,14.8754,3404.33,0.11033,0.1
1577,5,BSDF Heavy,0,High,2,High,2,14.8087,3392.29,0.109815,0.1
1578,5,BSDF Heavy,0,High,2,High,2,14.7859,3387.26,0.109302,0.1
1579,5,BSDF Heavy,0,High,2,High,2,14.8914,3409.36,0.109929,0.1
1580,5,BSDF Heavy,0,High,2,High,2,14.8366,3396.98,0.11011,0.1
1581,5,BSDF Heavy,0,High,2,High,2,14.8388,3396.89,0.109502,0.1
1582,5,BSDF Heavy,0,High,2,High,2,14.8748,3402.39,0.110206,0.1
1583,5,BSDF Heavy,0,High,2,High,2,15.0032,3433.64,0.110233,0.1
1584,5,Balanced,1,High,2,Medium,1,14.8825,3405.5,0.109905,0.1
1585,4,Balanced,0,Medium,1,Medium,1,8.65301,1979.22,0.0946065,0.1
1586,4,Balanced,0,Medium,1,Medium,1,8.73419,1998.65,0.0944059,0.1
1587,4,Balanced,0,Medium,1,Medium,1,8.64543,1977.98,0.0940934,0.1
1588,4,Balanced,0,Medium,1,Medium,1,8.76257,2003.7,0.0947434,0.1
1589,4,Balanced,0,Medium,1,Medium,1,8.66726,1983.89,0.0935532,0.1
1590,4,Balanced,0,Medium,1,Medium,1,8.67721,1984.49,0.0947434,0.1
1591,4,Balanced,0,Medium,1,Medium,1,8.64041,1975.45,0.0943422,0.1
1592,4,Balanced,0,Medium,1,Medium,1,8.68734,1988.17,0.0942284,0.1
1593,4,Balanced,0,Medium,1,Medium,1,8.64615,1978.41,0.0940972,0.1
1594,4,Balanced,0,Medium,1,Medium,1,8.74244,1998.49,0.0952122,0.1
1595,4,Balanced,0,Medium,1,Medium,1,8.75684,2003.92,0.0943654,0.1
1596,4,Balanced,0,Medium,1,Medium,1,8.71263,1991.13,0.0946412,0.1
1597,4,Balanced,0,Medium,1,Medium,1,8.64876,1976.6,0.0948225,0.1
1598,4,Balanced,0,Medium,1,Medium,1,8.68439,1986.08,0.0946508,0.1
1599,4,BSDF Heavy,-1,Medium,1,High,2,8.70767,1992.25,0.0944136,0.1
1600,5,Balanced,1,High,2,Medium,1,14.8243,3397.66,0.108893,0.1
1601,4,BSDF Heavy,-1,Medium,1,High,2,8.67442,1985.53,0.0942265,0.1
1602,5,Balanced,1,High,2,Medium,1,14.8352,3395.99,0.110025,0.1
1603,4,BSDF Heavy,-1,Medium,1,High,2,8.76364,2004.41,0.0952296,0.1
1604,5,BSDF Heavy,0,High,2,High,2,14.946,3420.02,0.110448,0.1
1605,5,BSDF Heavy,0,High,2,High,2,14.9106,3414.47,0.109581,0.1
1606,5,Light Heavy,2,High,2,Low,0,14.8267,3393.58,0.109986,0.1
1607,3,BSDF Heavy,-2,Low,0,High,2,3.96964,916.354,0.047309,0.1
1608,5,BSDF Heavy,0,High,2,High,2,15.0206,3437.99,0.110554,0.1
1609,5,BSDF Heavy,0,High,2,High,2,14.7935,3390.18,0.109024,0.1
1610,5,BSDF Heavy,0,High,2,High,2,14.8929,3409.31,0.110351,0.1
1611,5,BSDF Heavy,0,High,2,High,2,14.9381,3418.97,0.110552,0.1
1612,5,Balanced,1,High,2,Medium,1,14.9075,3411.27,0.109797,0.1
1613,4,BSDF Heavy,-1,Medium,1,High,2,8.71609,1993.83,0.0942303,0.1
1614,5,Light Heavy,2,High,2,Low,0,14.876,3407.14,0.109925,0.1
1615,3,BSDF Heavy,-2,Low,0,High,2,3.93505,908.175,0.0472782,0.1
1616,5,Balanced,1,High,2,Medium,1,14.9703,3426.44,0.110828,0.1
1617,4,BSDF Heavy,-1,Medium,1,High,2,8.6891,1988.02,0.0939487,0.1
1618,5,BSDF Heavy,0,High,2,High,2,14.8352,3396.5,0.109676,0.1
1619,5,BSDF Heavy,0,High,2,High,2,14.9613,3423.17,0.110559,0.1
1620,5,BSDF Heavy,0,High,2,High,2,14.9437,3419.88,0.110118,0.1
1621,5,BSDF Heavy,0,High,2,High,2,14.8894,3409.8,0.110079,0.1
1622,5,BSDF Heavy,0,High,2,High,2,14.7774,3382.92,0.109309,0.1
1623,5,BSDF Heavy,0,High,2,High,2,14.7943,3385.25,0.110039,0.1
1624,5,BSDF Heavy,0,High,2,High,2,14.9068,3411.1,0.110565,0.1
1625,5,BSDF Heavy,0,High,2,High,2,14.9294,3416.93,0.109801,0.1
1626,5,BSDF Heavy,0,High,2,High,2,14.8965,3408.95,0.110316,0.1
1627,5,BSDF Heavy,0,High,2,High,2,14.9475,3423.52,0.110071,0.1
1628,5,BSDF Heavy,0,High,2,High,2,14.9004,3408.04,0.110602,0.1
1629,5,BSDF Heavy,0,High,2,High,2,14.9195,3416.42,0.10995,0.1
1630,5,BSDF Heavy,0,High,2,High,2,14.8833,3408.74,0.109649,0.1
1631,5,BSDF Heavy,0,High,2,High,2,14.8604,3401.05,0.109975,0.1
1632,5,BSDF Heavy,0,High,2,High,2,14.8146,3392.6,0.110058,0.1
1633,5,BSDF Heavy,0,High,2,High,2,14.9462,3419.78,0.110503,0.1
1634,5,BSDF Heavy,0,High,2,High,2,14.8648,3403.43,0.110085,0.1
1635,5,BSDF Heavy,0,High,2,High,2,14.9416,3417.05,0.11021,0.1
1636,5,BSDF Heavy,0,High,2,High,2,14.9107,3413.22,0.110085,0.1
1637,5,BSDF Heavy,0,High,2,High,2,14.9994,3432.92,0.110608,0.1
1638,5,BSDF Heavy,0,High,2,High,2,14.8335,3398.53,0.109697,0.1
1639,5,BSDF Heavy,0,High,2,High,2,14.8499,3398.86,0.109915,0.1
1640,5,BSDF Heavy,0,High,2,High,2,14.9515,3424.65,0.11015,0.1
1641,5,BSDF Heavy,0,High,2,High,2,14.7966,3388.51,0.109649,0.1
1642,5,BSDF Heavy,0,High,2,High,2,14.8722,3404.17,0.109986,0.1
1643,5,BSDF Heavy,0,High,2,High,2,14.9129,3411.44,0.109936,0.1
1644,5,BSDF Heavy,0,High,2,High,2,14.8577,3399.44,0.110056,0.1
1645,5,BSDF Heavy,0,High,2,High,2,14.7936,3385.33,0.109742,0.1
1646,5,BSDF Heavy,0,High,2,High,2,14.8999,3409.86,0.109983,0.1
1647,5,BSDF Heavy,0,High,2,High,2,14.8973,3410.95,0.110355,0.1
1648,5,BSDF Heavy,0,High,2,High,2,14.8919,3407.78,0.110037,0.1
1649,5,BSDF Heavy,0,High,2,High,2,14.7345,3374.77,0.109315,0.1
1650,5,BSDF Heavy,0,High,2,High,2,14.7849,3385.88,0.109331,0.1
1651,5,BSDF Heavy,0,High,2,High,2,14.8994,3410.12,0.110492,0.1
1652,5,Light Heavy,2,High,2,Low,0,14.8115,3394.09,0.109365,0.1
1653,3,BSDF Heavy,-2,Low,0,High,2,3.93741,909.212,0.0472068,0.1
1654,5,Light Heavy,2,High,2,Low,0,14.8702,3405.34,0.109979,0.1
1655,3,BSDF Heavy,-2,Low,0,High,2,3.92315,905.42,0.0472512,0.1
1656,5,BSDF Heavy,0,High,2,High,2,14.8305,3396.41,0.109848,0.1
1657,5,BSDF Heavy,0,High,2,High,2,14.9399,3418.05,0.11027,0.1
1658,5,BSDF Heavy,0,High,2,High,2,14.8487,3403.07,0.109448,0.1
1659,5,BSDF Heavy,0,High,2,High,2,14.9089,3409.53,0.110409,0.1
1660,5,BSDF Heavy,0,High,2,High,2,14.8099,3389.44,0.109653,0.1
1661,5,BSDF Heavy,0,High,2,High,2,14.8591,3401.18,0.109695,0.1
1662,5,BSDF Heavy,0,High,2,High,2,14.9523,3422.28,0.110307,0.1
1663,5,BSDF Heavy,0,High,2,High,2,14.8995,3411.13,0.110422,0.1
1664,5,BSDF Heavy,0,High,2,High,2,14.9132,3411.96,0.109637,0.1
1665,5,BSDF Heavy,0,High,2,High,2,14.8777,3405.33,0.109884,0.1
1666,5,BSDF Heavy,0,High,2,High,2,14.8687,3406.65,0.109429,0.1
1667,5,BSDF Heavy,0,High,2,High,2,14.9656,3426.48,0.110133,0.1
1668,5,BSDF Heavy,0,High,2,High,2,14.858,3403.66,0.109412,0.1
1669,5,BSDF Heavy,0,High,2,High,2,14.8062,3391.56,0.109489,0.1
1670,5,BSDF Heavy,0,High,2,High,2,14.9348,3421.59,0.109724,0.1
1671,5,BSDF Heavy,0,High,2,High,2,14.7868,3385.74,0.109803,0.1
1672,5,BSDF Heavy,0,High,2,High,2,14.8804,3403.61,0.110492,0.1
1673,5,BSDF Heavy,0,High,2,High,2,14.9043,3413.59,0.110064,0.1
1674,5,BSDF Heavy,0,High,2,High,2,14.7634,3382.2,0.109334,0.1
1675,5,BSDF Heavy,0,High,2,High,2,14.8314,3397.24,0.109377,0.1
1676,5,BSDF Heavy,0,High,2,High,2,14.8353,3397.04,0.109892,0.1
1677,5,BSDF Heavy,0,High,2,High,2,14.8615,3400.37,0.109826,0.1
1678,5,BSDF Heavy,0,High,2,High,2,14.9157,3413.69,0.110052,0.1
1679,5,BSDF Heavy,0,High,2,High,2,14.9359,3420.06,0.109948,0.1
1680,5,BSDF Heavy,0,High,2,High,2,14.8723,3402.01,0.110299,0.1
1681,5,BSDF Heavy,0,High,2,High,2,14.8371,3399.96,0.109246,0.1
1682,5,BSDF Heavy,0,High,2,High,2,14.9331,3419.85,0.109597,0.1
1683,5,BSDF Heavy,0,High,2,High,2,14.9015,3409.97,0.110129,0.1
1684,5,BSDF Heavy,0,High,2,High,2,14.9349,3416.22,0.110459,0.1
1685,5,BSDF Heavy,0,High,2,High,2,14.8929,3409.3,0.110394,0.1
1686,5,BSDF Heavy,0,High,2,High,2,14.7396,3373.96,0.109742,0.1
1687,5,BSDF Heavy,0,High,2,High,2,14.9307,3417.45,0.110536,0.1
1688,5,BSDF Heavy,0,High,2,High,2,14.9526,3421.14,0.110426,0.1
1689,5,BSDF Heavy,0,High,2,High,2,14.8186,3394.2,0.109416,0.1
1690,5,Light Heavy,2,High,2,Low,0,14.7515,3379.09,0.10945,0.1
1691,3,BSDF Heavy,-2,Low,0,High,2,3.91684,903.192,0.0472762,0.1
1692,5,Balanced,1,High,2,Medium,1,14.9593,3423.35,0.110064,0.1
1693,4,BSDF Heavy,-1,Medium,1,High,2,8.6685,1981.08,0.0948495,0.1
1694,5,Light Heavy,2,High,2,Low,0,14.8555,3399.67,0.11015,0.1
1695,3,BSDF Heavy,-2,Low,0,High,2,3.92969,906.692,0.0471779,0.1
1696,5,Light Heavy,2,High,2,Low,0,14.892,3407.95,0.110883,0.1
1697,3,BSDF Heavy,-2,Low,0,High,2,3.95754,913.503,0.0470428,0.1
1698,5,BSDF Heavy,0,High,2,High,2,14.9248,3413.22,0.110509,0.1
1699,5,Balanced,1,High,2,Medium,1,14.8411,3401.11,0.109975,0.1
1700,4,BSDF Heavy,-1,Medium,1,High,2,8.70049,1989.39,0.0943904,0.1
1701,5,BSDF Heavy,0,High,2,High,2,14.8146,3390.58,0.109304,0.1
