Iteration,Using RL?,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Mean Luminance,Luminance Variance,Log Luminance Variance,Bright Pixel Ratio,Epsilon
183,Baseline,0,Balanced,0,Low,0,Low,0,22.1929,3850.86,8.25631,0.507351,0.1
184,Baseline,0,Balanced,0,Low,0,Low,0,22.1444,3837.08,8.25273,0.507909,0.1
185,Baseline,0,Balanced,0,Low,0,Low,0,22.1201,3833.81,8.25187,0.50743,0.1
186,Baseline,0,Balanced,0,Low,0,Low,0,22.2449,3859.05,8.25843,0.508365,0.1
187,Baseline,0,Balanced,0,Low,0,Low,0,22.1821,3845.27,8.25486,0.507563,0.1
188,Baseline,0,Balanced,0,Low,0,Low,0,22.1548,3843.86,8.25449,0.507108,0.1
189,Baseline,0,Balanced,0,Low,0,Low,0,22.2208,3855.97,8.25764,0.507563,0.1
190,Baseline,0,Balanced,0,Low,0,Low,0,22.2131,3852.74,8.2568,0.508416,0.1
191,Baseline,0,Balanced,0,Low,0,Low,0,22.1957,3848.4,8.25567,0.508,0.1
192,Baseline,0,Balanced,0,Low,0,Low,0,22.1851,3846.12,8.25508,0.507744,0.1
193,Baseline,0,Balanced,0,Low,0,Low,0,22.2274,3853.84,8.25708,0.508322,0.1
194,Baseline,0,Balanced,0,Low,0,Low,0,22.1297,3837.17,8.25275,0.507342,0.1
195,Baseline,0,Balanced,0,Low,0,Low,0,22.1746,3844.53,8.25467,0.508167,0.1
196,Baseline,0,Balanced,0,Low,0,Low,0,22.1599,3842.55,8.25415,0.507433,0.1
197,Baseline,0,Balanced,0,Low,0,Low,0,22.2084,3855.97,8.25764,0.507614,0.1
198,Baseline,0,Balanced,0,Low,0,Low,0,22.248,3856.98,8.2579,0.508005,0.1
199,Baseline,0,Balanced,0,Low,0,Low,0,22.183,3848.22,8.25563,0.508033,0.1
200,Baseline,0,Balanced,0,Low,0,Low,0,22.198,3850.16,8.25613,0.507787,0.1
201,Baseline,0,Balanced,0,Low,0,Low,0,22.1872,3844.9,8.25476,0.507703,0.1
202,Baseline,0,Balanced,0,Low,0,Low,0,22.2202,3856.03,8.25765,0.507615,0.1
203,Baseline,0,Balanced,0,Low,0,Low,0,22.1689,3845.32,8.25487,0.507933,0.1
204,Baseline,0,Balanced,0,Low,0,Low,0,22.166,3843.35,8.25436,0.507705,0.1
205,Baseline,0,Balanced,0,Low,0,Low,0,22.2243,3855.68,8.25756,0.507789,0.1
206,Baseline,0,Balanced,0,Low,0,Low,0,22.1445,3840.64,8.25365,0.507925,0.1
207,Baseline,0,Balanced,0,Low,0,Low,0,22.153,3845.27,8.25486,0.507606,0.1
208,Baseline,0,Balanced,0,Low,0,Low,0,22.1923,3850.69,8.25627,0.507452,0.1
209,Baseline,0,Balanced,0,Low,0,Low,0,22.2855,3868.38,8.26085,0.5078,0.1
210,Baseline,0,Balanced,0,Low,0,Low,0,22.1748,3845.09,8.25481,0.508071,0.1
